date,hour,DHI,GHI,precipitation,sunshine_dur,temp,apparent_zenith,azimuth,DNI,irradiance,power_output,PV_noise,power_output_noisy
2017-09-20,4,1.0,2.0,0.0,0.0,9.6,98.34706093279847,79.18715578026972,0.0,1.0139290571626,5.32312755010365,0.3499573690405889,4.97317018106306
2017-09-20,5,6.5,8.0,0.0,0.0,9.666666666666666,88.03215341826531,90.36704628136789,28.139006721403288,7.435739891248503,39.03763442905464,1.7638402859663482,37.27379414308829
2017-09-20,6,86.83333333333333,89.16666666666667,0.0,0.0,10.1,78.16909415842265,101.61898037218225,11.266903544739321,86.07029126150695,451.8690291229115,32.16533462282084,419.70369450009053
2017-09-20,7,138.66666666666666,143.0,0.0,0.0,10.75,68.58592829331143,113.66266448747099,11.494722788388055,139.54254395992524,732.5983557896076,51.9013717500182,680.6969840395894
2017-09-20,8,210.5,361.3333333333333,0.0,20.0,11.966666666666667,59.89856867916847,127.27157980651505,285.85880116307845,448.5026542192523,2354.6389346510746,185.47622286451076,2169.162711786564
2017-09-20,9,222.16666666666666,371.0,0.0,18.0,12.733333333333334,52.795877842514564,143.18456785042522,239.84168750074969,460.1462364441584,2415.767741331831,300.934969177019,2114.8327721548117
2017-09-20,10,215.83333333333334,483.0,0.0,29.0,14.133333333333333,48.13119153030484,161.69849076489461,402.5823439996621,633.572374136747,3326.2549642179224,224.60861190059154,3101.646352317331
2017-09-20,11,130.33333333333334,449.3333333333333,0.0,34.0,14.399999999999999,46.71042264376286,181.98207233232435,465.85103100365785,604.3998857093651,3173.099399974167,263.8502931129203,2909.2491068612467
2017-09-20,12,162.16666666666666,703.6666666666666,0.0,58.0,16.03333333333333,48.833433510904285,202.04354099562406,820.4333994018016,969.0548846719629,5087.538144527804,587.0212884183048,4500.5168561095
2017-09-20,13,269.3333333333333,488.8333333333333,0.0,31.0,16.450000000000003,54.06490411326231,220.05276798126587,377.47681339622324,628.9860579352385,3302.176804160002,145.21254742881732,3156.9642567311844
